hhid,cfrid,year,month,sgroup_ccm,scode_ccm,sname_ccm,duplicate,soldfresh,atefresh,process,lost,other,soldfresh_iweight,atefresh_iweight,process_iweight,lost_iweight,other_iweight,catch_iweight,cfr,timekey1,timekey2,timekey3,catchperiod
293,"39. Tumnub Mkak",2014,11,3,9,"Anematichthys/Cyclocheilichthys apogon",0,0,1,0,1,0,0,.18000001,0,.02,0,.2,"Tumnub Mkak",9,9,6,13
293,"39. Tumnub Mkak",2014,11,6,21,"Labiobarbus leptocheilus",0,0,1,0,1,0,0,.18000001,0,.02,0,.2,"Tumnub Mkak",9,9,6,13
293,"39. Tumnub Mkak",2014,11,16,49,"Parambassis wolffii",0,0,1,0,1,0,0,.090000004,0,.0099999998,0,.1,"Tumnub Mkak",9,9,6,13
293,"39. Tumnub Mkak",2015,11,1,4,"Mystus mysticetus",0,0,1,0,1,0,0,.41983199,0,.079967998,0,.4998,"Tumnub Mkak",13,13,8,19
293,"39. Tumnub Mkak",2015,11,4,15,"Barbonymus gonionotus",0,0,1,0,1,0,0,.27000001,0,.029999999,0,.30000001,"Tumnub Mkak",13,13,8,19
293,"39. Tumnub Mkak",2015,11,5,16,"Puntius brevis",0,0,1,0,1,0,0,.45008999,0,.050009999,0,.50010002,"Tumnub Mkak",13,13,8,19
293,"39. Tumnub Mkak",2015,11,6,21,"Labiobarbus leptocheilus",0,0,1,0,1,0,0,.70008749,0,.1000125,0,.80010003,"Tumnub Mkak",13,13,8,19
293,"39. Tumnub Mkak",2015,11,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.24999,0,.050009999,0,.30000001,"Tumnub Mkak",13,13,8,19
293,"39. Tumnub Mkak",2015,11,17,52,"Trichogaster microlepis",0,0,1,0,1,0,0,.24999,0,.050009999,0,.30000001,"Tumnub Mkak",13,13,8,19
293,"39. Tumnub Mkak",2015,11,29,78,"Oxyeleotris marmorata",0,0,1,0,1,0,0,.26001,0,.03999,0,.30000001,"Tumnub Mkak",13,13,8,19
297,"39. Tumnub Mkak",2014,1,1,4,"Mystus mysticetus",0,0,0,1,1,0,0,0,.285,.015,0,.30000001,"Tumnub Mkak",5,,,8
297,"39. Tumnub Mkak",2014,1,6,21,"Labiobarbus leptocheilus",0,0,1,1,1,0,0,.32174999,.1485,.02475,0,.495,"Tumnub Mkak",5,,,8
297,"39. Tumnub Mkak",2014,1,7,128,"Thynnichthys thynnoides",0,0,1,0,1,0,0,.18525,0,.0097500002,0,.19499999,"Tumnub Mkak",5,,,8
297,"39. Tumnub Mkak",2014,1,49,134,"Phalacronotus bleekeri",0,0,1,0,1,0,0,.48449999,0,.0255,0,.50999999,"Tumnub Mkak",5,,,8
297,"39. Tumnub Mkak",2013,3,3,12,"Cyclocheilichthys lagleri",0,0,1,0,1,0,0,.245,0,.0049999999,0,.25,"Tumnub Mkak",2,2,,3
297,"39. Tumnub Mkak",2013,3,4,100,"Hypsibarbus vernayi",0,0,1,0,1,0,0,.245,0,.0049999999,0,.25,"Tumnub Mkak",2,2,,3
297,"39. Tumnub Mkak",2015,3,3,9,"Anematichthys/Cyclocheilichthys apogon",0,0,1,0,1,0,0,.17995501,0,.019995,0,.19994999,"Tumnub Mkak",10,10,,15
297,"39. Tumnub Mkak",2015,3,6,21,"Labiobarbus leptocheilus",0,0,1,0,1,0,0,.39996001,0,.099990003,0,.49994999,"Tumnub Mkak",10,10,,15
297,"39. Tumnub Mkak",2015,3,7,128,"Thynnichthys thynnoides",0,0,1,0,1,0,0,.65008128,0,.1500188,0,.80010003,"Tumnub Mkak",10,10,,15
297,"39. Tumnub Mkak",2015,5,1,4,"Mystus mysticetus",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Tumnub Mkak",11,11,7,16
297,"39. Tumnub Mkak",2015,5,3,9,"Anematichthys/Cyclocheilichthys apogon",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Tumnub Mkak",11,11,7,16
297,"39. Tumnub Mkak",2015,5,5,16,"Puntius brevis",0,0,1,0,1,0,0,.80000001,0,.2,0,1,"Tumnub Mkak",11,11,7,16
297,"39. Tumnub Mkak",2015,5,6,21,"Labiobarbus leptocheilus",0,0,1,0,1,0,0,1.6,0,.40000001,0,2,"Tumnub Mkak",11,11,7,16
297,"39. Tumnub Mkak",2015,5,15,47,"Pristolepis fasciata",0,0,1,0,1,0,0,.18000001,0,.02,0,.2,"Tumnub Mkak",11,11,7,16
297,"39. Tumnub Mkak",2015,5,16,50,"Parambassis siamensis",0,0,0,0,0,1,0,0,0,0,.30000001,.30000001,"Tumnub Mkak",11,11,7,16
297,"39. Tumnub Mkak",2015,5,17,52,"Trichogaster microlepis",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Tumnub Mkak",11,11,7,16
297,"39. Tumnub Mkak",2014,7,1,4,"Mystus mysticetus",0,0,1,0,1,0,0,.24999,0,.050009999,0,.30000001,"Tumnub Mkak",7,,,11
297,"39. Tumnub Mkak",2014,7,3,9,"Anematichthys/Cyclocheilichthys apogon",0,0,1,0,1,0,0,.35004371,0,.050006252,0,.40005001,"Tumnub Mkak",7,,,11
297,"39. Tumnub Mkak",2014,7,6,20,"Labiobarbus siamensis",0,0,1,0,1,0,0,.39996001,0,.099990003,0,.49994999,"Tumnub Mkak",7,,,11
297,"39. Tumnub Mkak",2014,7,8,22,"Henicorhynchus siamensis",0,0,1,0,1,0,0,.24999,0,.050009999,0,.30000001,"Tumnub Mkak",7,,,11
297,"39. Tumnub Mkak",2015,7,1,5,"Mystus atrifasciatus",0,0,1,0,1,0,0,.18000001,0,.02,0,.2,"Tumnub Mkak",11,,,17
297,"39. Tumnub Mkak",2015,7,3,9,"Anematichthys/Cyclocheilichthys apogon",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Tumnub Mkak",11,,,17
297,"39. Tumnub Mkak",2015,7,5,16,"Puntius brevis",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Tumnub Mkak",11,,,17
297,"39. Tumnub Mkak",2015,7,6,21,"Labiobarbus leptocheilus",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Tumnub Mkak",11,,,17
297,"39. Tumnub Mkak",2015,7,7,128,"Thynnichthys thynnoides",0,0,1,0,1,0,0,.24999,0,.050009999,0,.30000001,"Tumnub Mkak",11,,,17
297,"39. Tumnub Mkak",2013,8,2,8,"Hemibagrus spilopterus/nemurus",0,0,1,0,1,0,0,.294,0,.0060000001,0,.30000001,"Tumnub Mkak",4,4,3,5
297,"39. Tumnub Mkak",2013,8,3,9,"Anematichthys/Cyclocheilichthys apogon",1,0,1,0,1,0,0,.03675,0,.00075000001,0,.037500001,"Tumnub Mkak",4,4,3,5
297,"39. Tumnub Mkak",2013,8,3,12,"Cyclocheilichthys lagleri",1,0,1,0,1,0,0,.03675,0,.00075000001,0,.037500001,"Tumnub Mkak",4,4,3,5
297,"39. Tumnub Mkak",2013,8,4,14,"Hypsibarbus malcolmi",1,0,1,0,1,0,0,.22050001,0,.0044999998,0,.22499999,"Tumnub Mkak",4,4,3,5
297,"39. Tumnub Mkak",2013,8,4,15,"Barbonymus gonionotus",1,0,1,0,1,0,0,.22050001,0,.0044999998,0,.22499999,"Tumnub Mkak",4,4,3,5
297,"39. Tumnub Mkak",2013,8,6,21,"Labiobarbus leptocheilus",0,0,1,0,1,0,0,.0735,0,.0015,0,.075000003,"Tumnub Mkak",4,4,3,5
297,"39. Tumnub Mkak",2013,8,7,128,"Thynnichthys thynnoides",0,0,1,0,1,0,0,.588,0,.012,0,.60000002,"Tumnub Mkak",4,4,3,5
297,"39. Tumnub Mkak",2014,9,1,4,"Mystus mysticetus",0,0,1,0,1,0,0,.18000001,0,.02,0,.2,"Tumnub Mkak",8,8,,12
297,"39. Tumnub Mkak",2014,9,3,9,"Anematichthys/Cyclocheilichthys apogon",0,0,1,0,1,0,0,.27000001,0,.029999999,0,.30000001,"Tumnub Mkak",8,8,,12
297,"39. Tumnub Mkak",2014,9,6,20,"Labiobarbus siamensis",1,0,1,0,1,0,0,.18000001,0,.02,0,.2,"Tumnub Mkak",8,8,,12
297,"39. Tumnub Mkak",2014,9,6,21,"Labiobarbus leptocheilus",1,0,1,0,1,0,0,.18000001,0,.02,0,.2,"Tumnub Mkak",8,8,,12
297,"39. Tumnub Mkak",2014,9,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.090000004,0,.0099999998,0,.1,"Tumnub Mkak",8,8,,12
297,"39. Tumnub Mkak",2012,11,3,12,"Cyclocheilichthys lagleri",1,0,0,1,1,0,0,0,.49000001,.0099999998,0,.5,"Tumnub Mkak",1,1,1,1
297,"39. Tumnub Mkak",2012,11,3,9,"Anematichthys/Cyclocheilichthys apogon",1,0,0,1,1,0,0,0,.49000001,.0099999998,0,.5,"Tumnub Mkak",1,1,1,1
297,"39. Tumnub Mkak",2012,11,4,15,"Barbonymus gonionotus",0,0,0,1,1,0,0,0,.98000002,.02,0,1,"Tumnub Mkak",1,1,1,1
297,"39. Tumnub Mkak",2012,11,8,22,"Henicorhynchus siamensis",0,0,0,1,1,0,0,0,2.9400001,.059999999,0,3,"Tumnub Mkak",1,1,1,1
297,"39. Tumnub Mkak",2012,11,11,37,"Puntioplites proctozystron",0,0,0,1,1,0,0,0,2.9400001,.059999999,0,3,"Tumnub Mkak",1,1,1,1
297,"39. Tumnub Mkak",2012,11,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.98000002,0,.02,0,1,"Tumnub Mkak",1,1,1,1
297,"39. Tumnub Mkak",2012,11,14,43,"Channa striata",0,0,1,0,1,0,0,.294,0,.0060000001,0,.30000001,"Tumnub Mkak",1,1,1,1
297,"39. Tumnub Mkak",2012,11,15,47,"Pristolepis fasciata",0,0,1,0,1,0,0,.19599999,0,.0040000002,0,.2,"Tumnub Mkak",1,1,1,1
297,"39. Tumnub Mkak",2012,11,17,52,"Trichogaster microlepis",2,0,0,1,1,0,0,0,.13066667,.0026666666,0,.13333334,"Tumnub Mkak",1,1,1,1
297,"39. Tumnub Mkak",2012,11,17,51,"Trichopodus pectoralis",2,0,0,1,1,0,0,0,.13066667,.0026666666,0,.13333334,"Tumnub Mkak",1,1,1,1
297,"39. Tumnub Mkak",2012,11,17,53,"Trichopodus trichopterus",2,0,0,1,1,0,0,0,.13066667,.0026666666,0,.13333334,"Tumnub Mkak",1,1,1,1
297,"39. Tumnub Mkak",2012,11,19,59,"Notopterus notopterus",0,0,1,0,1,0,0,.097999997,0,.0020000001,0,.1,"Tumnub Mkak",1,1,1,1
297,"39. Tumnub Mkak",2014,11,2,8,"Hemibagrus spilopterus/nemurus",0,0,1,0,1,0,0,2.4000001,0,.60000002,0,3,"Tumnub Mkak",9,9,6,13
297,"39. Tumnub Mkak",2014,11,8,22,"Henicorhynchus siamensis",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Tumnub Mkak",9,9,6,13
297,"39. Tumnub Mkak",2014,11,34,99,"Puntius orphoides",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Tumnub Mkak",9,9,6,13
297,"39. Tumnub Mkak",2015,11,4,15,"Barbonymus gonionotus",0,0,1,0,1,0,0,.35065621,0,.050093751,0,.40075001,"Tumnub Mkak",13,13,8,19
297,"39. Tumnub Mkak",2015,11,6,21,"Labiobarbus leptocheilus",0,0,1,0,1,0,0,.27994329,0,.02000666,0,.29995,"Tumnub Mkak",13,13,8,19
297,"39. Tumnub Mkak",2015,11,15,47,"Pristolepis fasciata",0,0,1,0,1,0,0,.6497969,0,.1499531,0,.79974997,"Tumnub Mkak",13,13,8,19
297,"39. Tumnub Mkak",2015,11,34,99,"Puntius orphoides",0,0,1,0,1,0,0,1.699618,0,.29993251,0,1.99955,"Tumnub Mkak",13,13,8,19
300,"39. Tumnub Mkak",2013,1,1,2,"Mystus singaringan",0,0,1,0,1,0,0,.1455,0,.0044999998,0,.15000001,"Tumnub Mkak",1,1,,2
300,"39. Tumnub Mkak",2013,1,3,9,"Anematichthys/Cyclocheilichthys apogon",0,0,1,0,1,0,0,.1455,0,.0044999998,0,.15000001,"Tumnub Mkak",1,1,,2
300,"39. Tumnub Mkak",2013,1,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.097000003,0,.003,0,.1,"Tumnub Mkak",1,1,,2
300,"39. Tumnub Mkak",2013,1,15,47,"Pristolepis fasciata",0,0,1,0,1,0,0,.1455,0,.0044999998,0,.15000001,"Tumnub Mkak",1,1,,2
300,"39. Tumnub Mkak",2013,1,17,52,"Trichogaster microlepis",1,0,1,0,1,0,0,.16975001,0,.0052499999,0,.175,"Tumnub Mkak",1,1,,2
300,"39. Tumnub Mkak",2013,1,17,53,"Trichopodus trichopterus",1,0,1,0,1,0,0,.16975001,0,.0052499999,0,.175,"Tumnub Mkak",1,1,,2
300,"39. Tumnub Mkak",2013,1,29,78,"Oxyeleotris marmorata",0,0,1,0,1,0,0,.097000003,0,.003,0,.1,"Tumnub Mkak",1,1,,2
300,"39. Tumnub Mkak",2014,1,1,4,"Mystus mysticetus",1,0,1,1,1,0,0,.06075,.324,.02025,0,.405,"Tumnub Mkak",5,,,8
300,"39. Tumnub Mkak",2014,1,1,1,"Mystus albolineatus",1,0,1,1,1,0,0,.06075,.324,.02025,0,.405,"Tumnub Mkak",5,,,8
300,"39. Tumnub Mkak",2014,1,3,9,"Anematichthys/Cyclocheilichthys apogon",1,1,1,1,1,0,.1539,.0513,.28215,.02565,0,.51300001,"Tumnub Mkak",5,,,8
300,"39. Tumnub Mkak",2014,1,3,12,"Cyclocheilichthys lagleri",1,1,1,1,1,0,.1539,.0513,.28215,.02565,0,.51300001,"Tumnub Mkak",5,,,8
300,"39. Tumnub Mkak",2014,1,4,14,"Hypsibarbus malcolmi",0,0,1,0,1,0,0,.46169999,0,.0243,0,.486,"Tumnub Mkak",5,,,8
300,"39. Tumnub Mkak",2014,1,6,21,"Labiobarbus leptocheilus",0,1,1,1,1,0,.60479999,.30239999,.52920002,.075599998,0,1.512,"Tumnub Mkak",5,,,8
300,"39. Tumnub Mkak",2014,1,11,37,"Puntioplites proctozystron",0,0,1,0,1,0,0,.25650001,0,.0135,0,.27000001,"Tumnub Mkak",5,,,8
300,"39. Tumnub Mkak",2014,1,19,59,"Notopterus notopterus",0,1,0,0,0,0,.486,0,0,0,0,.486,"Tumnub Mkak",5,,,8
300,"39. Tumnub Mkak",2014,1,23,67,"Ompok bimaculatus/Hemisilurus mekongensis",0,1,0,0,0,0,.81,0,0,0,0,.81,"Tumnub Mkak",5,,,8
300,"39. Tumnub Mkak",2015,1,14,43,"Channa striata",0,1,1,0,1,0,17.9991,2.4003,0,.6006,0,21,"Tumnub Mkak",9,,,14
300,"39. Tumnub Mkak",2013,3,2,8,"Hemibagrus spilopterus/nemurus",0,0,1,0,1,0,0,.077600002,0,.0024000001,0,.079999998,"Tumnub Mkak",2,2,,3
300,"39. Tumnub Mkak",2013,3,3,9,"Anematichthys/Cyclocheilichthys apogon",0,0,1,0,1,0,0,.58200002,0,.017999999,0,.60000002,"Tumnub Mkak",2,2,,3
300,"39. Tumnub Mkak",2013,3,5,19,"Puntius rhombeus",0,0,1,0,1,0,0,.29100001,0,.0089999996,0,.30000001,"Tumnub Mkak",2,2,,3
300,"39. Tumnub Mkak",2013,3,6,20,"Labiobarbus siamensis",0,0,1,0,1,0,0,.29100001,0,.0089999996,0,.30000001,"Tumnub Mkak",2,2,,3
300,"39. Tumnub Mkak",2013,3,7,128,"Thynnichthys thynnoides",0,0,1,0,1,0,0,.058200002,0,.0018,0,.059999999,"Tumnub Mkak",2,2,,3
300,"39. Tumnub Mkak",2013,3,8,22,"Henicorhynchus siamensis",0,0,1,0,1,0,0,.058200002,0,.0018,0,.059999999,"Tumnub Mkak",2,2,,3
300,"39. Tumnub Mkak",2013,3,9,29,"Rasbora aurotaenia",0,0,1,0,1,0,0,.077600002,0,.0024000001,0,.079999998,"Tumnub Mkak",2,2,,3
300,"39. Tumnub Mkak",2013,3,11,37,"Puntioplites proctozystron",0,0,1,0,1,0,0,.077600002,0,.0024000001,0,.079999998,"Tumnub Mkak",2,2,,3
300,"39. Tumnub Mkak",2013,3,15,47,"Pristolepis fasciata",0,0,1,0,1,0,0,.19400001,0,.0060000001,0,.2,"Tumnub Mkak",2,2,,3
300,"39. Tumnub Mkak",2013,3,17,52,"Trichogaster microlepis",0,0,1,0,1,0,0,.19400001,0,.0060000001,0,.2,"Tumnub Mkak",2,2,,3
300,"39. Tumnub Mkak",2013,3,29,78,"Oxyeleotris marmorata",0,0,1,0,1,0,0,.038800001,0,.0012000001,0,.039999999,"Tumnub Mkak",2,2,,3
300,"39. Tumnub Mkak",2014,3,1,3,"Mystus multiradiatus",1,0,1,0,1,0,0,.224595,0,.024955001,0,.24955,"Tumnub Mkak",6,6,,9
300,"39. Tumnub Mkak",2014,3,1,4,"Mystus mysticetus",1,0,1,0,1,0,0,.224595,0,.024955001,0,.24955,"Tumnub Mkak",6,6,,9
300,"39. Tumnub Mkak",2014,3,3,12,"Cyclocheilichthys lagleri",1,0,1,0,1,0,0,.37490624,0,.024993749,0,.39989999,"Tumnub Mkak",6,6,,9
300,"39. Tumnub Mkak",2014,3,3,9,"Anematichthys/Cyclocheilichthys apogon",1,0,1,0,1,0,0,.37490624,0,.024993749,0,.39989999,"Tumnub Mkak",6,6,,9
300,"39. Tumnub Mkak",2014,3,4,13,"Hypsibarbus lagleri",0,0,1,0,1,0,0,.44918999,0,.049910001,0,.4991,"Tumnub Mkak",6,6,,9
300,"39. Tumnub Mkak",2014,3,6,21,"Labiobarbus leptocheilus",1,0,1,0,1,0,0,.27432051,0,.024829445,0,.29914996,"Tumnub Mkak",6,6,,9
300,"39. Tumnub Mkak",2014,3,6,20,"Labiobarbus siamensis",1,0,1,0,1,0,0,.27432051,0,.024829445,0,.29914996,"Tumnub Mkak",6,6,,9
300,"39. Tumnub Mkak",2014,3,8,23,"Henicorhynchus lobatus",1,0,1,0,1,0,0,.12524155,0,.025108449,0,.15035,"Tumnub Mkak",6,6,,9
300,"39. Tumnub Mkak",2014,3,8,22,"Henicorhynchus siamensis",1,0,1,0,1,0,0,.12524155,0,.025108449,0,.15035,"Tumnub Mkak",6,6,,9
300,"39. Tumnub Mkak",2014,3,19,59,"Notopterus notopterus",0,0,1,0,1,0,0,.35262501,0,.050375,0,.403,"Tumnub Mkak",6,6,,9
300,"39. Tumnub Mkak",2015,3,3,9,"Anematichthys/Cyclocheilichthys apogon",0,0,1,0,1,0,0,1.60008,0,.40002,0,2.0000999,"Tumnub Mkak",10,10,,15
300,"39. Tumnub Mkak",2015,3,6,21,"Labiobarbus leptocheilus",0,0,1,0,1,0,0,.59988427,0,.1000157,0,.69989997,"Tumnub Mkak",10,10,,15
300,"39. Tumnub Mkak",2015,3,34,102,"Osteochilus vittatus/lini/hasselti",0,0,1,0,1,0,0,.24999,0,.050009999,0,.30000001,"Tumnub Mkak",10,10,,15
300,"39. Tumnub Mkak",2013,5,8,22,"Henicorhynchus siamensis",0,0,1,0,1,0,0,.58200002,0,.017999999,0,.60000002,"Tumnub Mkak",3,3,2,4
300,"39. Tumnub Mkak",2013,5,11,37,"Puntioplites proctozystron",0,0,1,0,1,0,0,.38800001,0,.012,0,.40000001,"Tumnub Mkak",3,3,2,4
300,"39. Tumnub Mkak",2013,5,14,43,"Channa striata",0,0,1,0,1,0,0,.19400001,0,.0060000001,0,.2,"Tumnub Mkak",3,3,2,4
300,"39. Tumnub Mkak",2013,5,19,59,"Notopterus notopterus",0,0,1,0,1,0,0,.19400001,0,.0060000001,0,.2,"Tumnub Mkak",3,3,2,4
300,"39. Tumnub Mkak",2013,5,34,99,"Puntius orphoides",1,0,1,0,1,0,0,.29100001,0,.0089999996,0,.30000001,"Tumnub Mkak",3,3,2,4
300,"39. Tumnub Mkak",2013,5,34,102,"Osteochilus vittatus/lini/hasselti",1,0,1,0,1,0,0,.29100001,0,.0089999996,0,.30000001,"Tumnub Mkak",3,3,2,4
300,"39. Tumnub Mkak",2015,5,14,43,"Channa striata",0,1,1,0,1,0,10.0002,3.2004001,0,.79939997,0,14,"Tumnub Mkak",11,11,7,16
300,"39. Tumnub Mkak",2014,7,1,4,"Mystus mysticetus",0,1,1,0,1,0,1.49985,.39996001,0,.099990003,0,1.9998,"Tumnub Mkak",7,,,11
300,"39. Tumnub Mkak",2014,7,6,20,"Labiobarbus siamensis",1,1,0,0,0,0,.50010002,0,0,0,0,.50010002,"Tumnub Mkak",7,,,11
300,"39. Tumnub Mkak",2014,7,6,21,"Labiobarbus leptocheilus",1,1,0,0,0,0,.50010002,0,0,0,0,.50010002,"Tumnub Mkak",7,,,11
300,"39. Tumnub Mkak",2014,7,8,22,"Henicorhynchus siamensis",0,1,0,0,0,0,1.9998,0,0,0,0,1.9998,"Tumnub Mkak",7,,,11
300,"39. Tumnub Mkak",2014,7,15,47,"Pristolepis fasciata",0,0,0,0,0,1,0,0,0,0,.4998,.4998,"Tumnub Mkak",7,,,11
300,"39. Tumnub Mkak",2014,7,17,53,"Trichopodus trichopterus",0,0,0,0,0,1,0,0,0,0,.50040001,.50040001,"Tumnub Mkak",7,,,11
300,"39. Tumnub Mkak",2015,7,14,43,"Channa striata",0,1,1,0,1,0,4,.80000001,0,.2,0,5,"Tumnub Mkak",11,,,17
300,"39. Tumnub Mkak",2013,8,1,4,"Mystus mysticetus",1,0,1,0,1,0,0,.33250001,0,.0175,0,.34999999,"Tumnub Mkak",4,4,3,5
300,"39. Tumnub Mkak",2013,8,1,5,"Mystus atrifasciatus",1,0,1,0,1,0,0,.33250001,0,.0175,0,.34999999,"Tumnub Mkak",4,4,3,5
300,"39. Tumnub Mkak",2013,8,2,8,"Hemibagrus spilopterus/nemurus",0,0,1,0,1,0,0,.49875,0,.026249999,0,.52499998,"Tumnub Mkak",4,4,3,5
300,"39. Tumnub Mkak",2013,8,6,21,"Labiobarbus leptocheilus",0,0,1,0,1,0,0,.49875,0,.026249999,0,.52499998,"Tumnub Mkak",4,4,3,5
300,"39. Tumnub Mkak",2013,8,17,52,"Trichogaster microlepis",1,0,1,0,1,0,0,.33250001,0,.0175,0,.34999999,"Tumnub Mkak",4,4,3,5
300,"39. Tumnub Mkak",2013,8,17,53,"Trichopodus trichopterus",1,0,1,0,1,0,0,.33250001,0,.0175,0,.34999999,"Tumnub Mkak",4,4,3,5
300,"39. Tumnub Mkak",2013,8,24,110,"Ompok hypophthalmus/urbaini",0,0,1,0,1,0,0,.33250001,0,.0175,0,.34999999,"Tumnub Mkak",4,4,3,5
300,"39. Tumnub Mkak",2013,8,25,68,"Macrognathus siamensis",0,0,1,0,1,0,0,.49875,0,.026249999,0,.52499998,"Tumnub Mkak",4,4,3,5
300,"39. Tumnub Mkak",2013,8,34,102,"Osteochilus vittatus/lini/hasselti",0,0,1,0,1,0,0,.16625001,0,.00875,0,.175,"Tumnub Mkak",4,4,3,5
300,"39. Tumnub Mkak",2013,9,1,1,"Mystus albolineatus",2,0,1,0,1,0,0,.12413333,0,.0065333336,0,.13066667,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,1,2,"Mystus singaringan",2,0,1,0,1,0,0,.12413333,0,.0065333336,0,.13066667,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,1,4,"Mystus mysticetus",2,0,1,0,1,0,0,.12413333,0,.0065333336,0,.13066667,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,6,20,"Labiobarbus siamensis",0,0,1,0,1,0,0,.32585001,0,.01715,0,.34299999,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,7,128,"Thynnichthys thynnoides",0,0,1,0,1,0,0,.23275,0,.01225,0,.245,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,8,54,"Lobocheilos rhabdoura",2,0,1,0,1,0,0,.15516667,0,.0081666671,0,.16333333,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,8,23,"Henicorhynchus lobatus",2,0,1,0,1,0,0,.15516667,0,.0081666671,0,.16333333,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,8,22,"Henicorhynchus siamensis",2,0,1,0,1,0,0,.15516667,0,.0081666671,0,.16333333,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.79135001,0,.041650001,0,.833,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,13,40,"Clarias batrachus",1,0,1,0,1,0,0,.23275,0,.01225,0,.245,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,13,41,"Clarias macrocephalus",1,0,1,0,1,0,0,.23275,0,.01225,0,.245,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,14,43,"Channa striata",0,0,1,0,1,0,0,.4655,0,.024499999,0,.49000001,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,17,53,"Trichopodus trichopterus",1,0,0,0,0,1,0,0,0,0,.44100001,.44100001,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,17,52,"Trichogaster microlepis",1,0,0,0,0,1,0,0,0,0,.44100001,.44100001,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,23,67,"Ompok bimaculatus/Hemisilurus mekongensis",0,0,1,0,1,0,0,.093099996,0,.0049000001,0,.097999997,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,24,110,"Ompok hypophthalmus/urbaini",0,0,1,0,1,0,0,.13965,0,.0073500001,0,.147,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,29,78,"Oxyeleotris marmorata",0,0,1,0,1,0,0,.23275,0,.01225,0,.245,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,34,146,"Osteochilus waandersii",1,0,1,0,1,0,0,.116375,0,.0061249998,0,.1225,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2013,9,34,102,"Osteochilus vittatus/lini/hasselti",1,0,1,0,1,0,0,.116375,0,.0061249998,0,.1225,"Tumnub Mkak",4,4,,6
300,"39. Tumnub Mkak",2014,9,1,4,"Mystus mysticetus",1,1,0,0,0,0,.75,0,0,0,0,.75,"Tumnub Mkak",8,8,,12
300,"39. Tumnub Mkak",2014,9,1,5,"Mystus atrifasciatus",1,1,0,0,0,0,.75,0,0,0,0,.75,"Tumnub Mkak",8,8,,12
300,"39. Tumnub Mkak",2014,9,12,38,"Anabas testudineus",0,1,0,0,0,0,.5,0,0,0,0,.5,"Tumnub Mkak",8,8,,12
300,"39. Tumnub Mkak",2014,9,13,41,"Clarias macrocephalus",0,1,1,0,1,0,1,.89999998,0,.1,0,2,"Tumnub Mkak",8,8,,12
300,"39. Tumnub Mkak",2014,9,14,43,"Channa striata",0,1,0,0,0,0,3,0,0,0,0,3,"Tumnub Mkak",8,8,,12
300,"39. Tumnub Mkak",2014,9,15,47,"Pristolepis fasciata",0,0,1,0,1,0,0,.24999,0,.050009999,0,.30000001,"Tumnub Mkak",8,8,,12
300,"39. Tumnub Mkak",2014,9,17,53,"Trichopodus trichopterus",0,0,1,0,1,0,0,.34999999,0,.050000001,0,.40000001,"Tumnub Mkak",8,8,,12
300,"39. Tumnub Mkak",2015,9,1,4,"Mystus mysticetus",0,0,1,0,1,0,0,.26001,0,.03999,0,.30000001,"Tumnub Mkak",12,12,,18
300,"39. Tumnub Mkak",2015,9,5,16,"Puntius brevis",0,0,1,0,1,0,0,.49998,0,.10002,0,.60000002,"Tumnub Mkak",12,12,,18
