"","hhid","h_catch","d1_catch","d2_catch","h_cons","d1_cons","d2_cons","h_sold","d1_sold","d2_sold"
"200",305,3.53342566649288,0.95592323292983,22.6876893763103,3.51461895332053,0.95282160077139,21.1961409532855,1.18882260015701,0.653558909346224,2.88649362612524
"201",306,2.91052952780953,0.910850704891704,11.2171386076046,3.02228755792366,0.927106772068521,13.7186955273818,0,0,1
"202",310,2.60265905784129,0.887859107808167,8.91735370081911,2.63196460306291,0.878693646231987,8.24359127892346,0,1,Inf
"203",311,2.80614678802943,0.919888283153525,12.4825685850222,2.78579899574057,0.917068753950276,12.0581812963526,0,1,Inf
"204",312,2.82160053923878,0.916875627480323,12.0301659993077,2.66905598846549,0.894576809850952,9.48557901336691,0,1,Inf
"205",313,3.25536486823053,0.941070870400125,16.9695362342857,3.30805024952798,0.948937707693673,19.5839229856919,1.53206351416847,0.725618344713582,3.64455852180108
"206",316,3.1526018978167,0.944981402824026,18.1756724331147,3.156626596433,0.943877521916203,17.8181725779624,0,1,Inf
"207",318,3.34429001661279,0.95007282114288,20.0291709423792,3.27584844132219,0.945959523885847,18.5046482175255,1.65402037308518,0.700075867973233,3.33417652405093
"208",319,3.00328045069913,0.926301245360985,13.5687503119709,3.01690244495601,0.924544437584336,13.2528334291814,1.26997848287829,0.683287159270197,3.15743434240208
"209",320,2.7660787796241,0.896800983455563,9.69001482266456,2.68700418528945,0.88974892474562,9.07020632399933,0,1,Inf
"210",321,2.89747032048978,0.883951505389858,8.61708722167783,3.25547855266948,0.940049515414738,16.6804323087297,2.0011916493546,0.754956908390268,4.08091488493236
"211",322,2.81851050721595,0.869416463597984,7.6579332092936,3.07929738442398,0.911249738437229,11.2675724261693,1.69431553166513,0.692616119230244,3.25326102818334
"212",323,2.41466553380229,0.791109727522928,4.78720233422913,2.79219052702521,0.8961190004185,9.6263994765996,1.02854602781547,0.625197700083662,2.66807327549275
"213",324,2.54976059893076,0.897075070789711,9.71581916716089,2.42957173345434,0.888841446605126,8.99615881512648,0,1,Inf
"214",326,2.95297753706826,0.920607368669667,12.5956273679764,2.97286921260453,0.920544979379032,12.5857370897982,0,1,Inf
"215",329,3.14287269422421,0.920138298874858,12.5216466204873,3.10969119436343,0.909660219911439,11.0693207247094,0.528819102890255,0.267615747643105,1.36540347062609
"216",333,3.03745533420415,0.924002042987608,13.1582484491911,3.02302979785804,0.918727390211805,12.3042683458315,2.49018550946589,0.844102819591526,6.41448419644186
"217",334,2.99488500616919,0.905527338623973,10.5850728182593,2.9404327727298,0.895307871506223,9.55181649649469,2.24302926305033,0.812321159192319,5.32825115338773
"218",335,2.81687443463464,0.886411880641747,8.80373762370373,2.73527989390443,0.859371464156306,7.11093231541202,2.30661208410678,0.842681675234195,6.35653857545629
"219",336,2.97426608757975,0.917062518559,12.0572747402679,2.75328154080683,0.907169090170313,10.7722740392683,2.46734229039829,0.895220675168347,9.54386756744882
"220",337,1.63334385304039,0.653167474694605,2.88323593388329,2.00097456500029,0.768478421003449,4.31925181373654,0.735600674447533,0.406235164555522,1.68416844566321
"221",338,2.74347697930792,0.886379713957285,8.80124522503013,2.8152003348047,0.911512754468617,11.3010637182207,2.42119788929749,0.878349169156161,8.22024800869371
"222",339,0.546040577128282,0.256530497548676,1.3450450848392,1.14323625226114,0.627579440346039,2.68513639775731,0,1,Inf
"223",340,2.45454271974724,0.88743724714567,8.88393340285595,2.45385078277969,0.887110152196526,8.85819247219527,0,1,Inf
"224",342,2.22927721005658,0.825911093339468,5.74419139727249,2.18101652429588,0.828786175198062,5.8406498491393,1.40925932022077,0.718718752637856,3.55516057105834
"225",344,2.25757961953329,0.843474697987636,6.38874346283649,2.20965866037421,0.836574825452274,6.11900830314222,1.69473001059644,0.790116736453823,4.76455331932641
"226",346,2.81769646748666,0.895973671190107,9.61295098500964,2.6232223711484,0.875779244346758,8.05018448600864,1.83107722891624,0.818306209120786,5.50376540200416
"227",347,2.43630858842699,0.873670975117599,7.91583724271518,2.45061833009845,0.876719945713789,8.11161226193467,0,1,Inf
"228",348,2.36704771067303,0.856981930705929,6.99212347737558,2.39394972489533,0.874359738010486,7.95923205002122,0,1,Inf
"229",350,1.78877083059886,0.726641887310797,3.65820494647971,1.92301796988086,0.773274045302314,4.41061104509799,0,1,Inf
"230",351,2.14296996099053,0.790553378781631,4.77448618737755,2.15713726326906,0.784526987866315,4.64095243342852,0,1,Inf
"231",356,2.85877405654185,0.911903472492205,11.351185208878,2.94138048149681,0.920316299299937,12.5496179421195,0,1,Inf
"232",357,2.28989640286759,0.855389174817306,6.91511163660571,2.36995872916069,0.876788581354283,8.116130882929,0,1,Inf
"233",358,2.3247775076599,0.843321755998754,6.38250706966083,2.30999439506214,0.839886423323632,6.24556655817678,0,1,Inf
"234",359,2.48207304246376,0.851283461971373,6.72420171459012,2.47858567985436,0.848795552596071,6.61356208212972,0,1,Inf
"235",360,1.57037747208556,0.749996697851624,3.99994716632385,1.57037745796978,0.749996692161525,3.99994707528466,0,1,Inf
"236",361,2.74205738321561,0.901704546088843,10.173410470273,2.85630362804388,0.915972184129555,11.9008210512316,0,1,Inf
"237",363,1.91071123771844,0.705137031125855,3.39140585817959,2.51426392014875,0.863121746579105,7.30576242030971,0.341056119554283,0.124010231321468,1.14156584443736
"238",364,2.25649749138996,0.854191953705111,6.85833207021752,2.25584737704398,0.855455928203027,6.91830517549418,0,1,Inf
"239",365,2.75017383846455,0.912627315329958,11.4452246005309,2.37972843984424,0.858840717340887,7.08419581881065,0,1,Inf
"240",368,2.08730326462353,0.826674852021979,5.76950322365688,2.0894783831326,0.82697660247384,5.77956515880348,0,1,Inf
"241",370,2.55262372965216,0.884507036151471,8.65853612789365,2.69116980039297,0.903810819198601,10.3961796084395,0,1,Inf
"242",371,2.98129461640468,0.913827493529367,11.6046293760852,3.01263843844404,0.916245363168713,11.939637467647,1.82226183889052,0.820455980310417,5.56966476371042
"243",374,2.34864970018028,0.839215967437535,6.21952307118243,2.2705662612992,0.819070354302832,5.52701021519578,0,1,Inf
"244",375,3.48417117092465,0.958417650006235,24.0486648818535,3.26843281985171,0.951738086739376,20.720272621597,0,1,Inf
"245",376,2.64514755111689,0.871583407896264,7.7871557219973,2.71162413867494,0.881914114927082,8.46841262512025,1.09337471593024,0.663265305081216,2.96969696051423
"246",378,1.16828245053347,0.6400000012,2.77777778703704,1.16828245489089,0.640000002268041,2.7777777952781,0,1,Inf
"247",379,3.30898819001502,0.942866733964588,17.5029377697433,3.34300383998009,0.936542299004615,15.758528662624,1.64826327023569,0.747315267693854,3.95750068028815
"248",380,1.1650215160687,0.484793227267805,1.94096827317874,1.0864797817254,0.447642350366604,1.81042120203044,0,1,Inf
"249",381,2.53752286517018,0.855270061638168,6.90942047871223,2.65294195183497,0.894864908170003,9.51157204120768,1.76061776031235,0.66285602305587,2.96609184320595
"250",382,2.70563919656481,0.914809719050062,11.7384282437999,2.68572750559398,0.897861367135579,9.7906146964724,2.62498279567452,0.912341852432241,11.4079526860525
"251",383,3.11259894249175,0.945905832928589,18.4862815001824,3.13971407662104,0.94667643619426,18.7534352288049,2.54991575098715,0.900319854626468,10.0320880979125
"252",384,2.58176872401613,0.856851671538555,6.98576092887691,2.56439678673799,0.837545852087909,6.15558305437132,1.16069056875027,0.649553331782941,2.85350123340485
"253",385,2.91334355242899,0.918520376883922,12.2730071858012,2.89734055522765,0.915872376552188,11.8867021201466,0.693147180559945,0.5,2
"254",386,3.13986991346031,0.913982828524093,11.625585715523,3.11678753502508,0.930017475490077,14.2892816028409,2.22619895954949,0.826270780084747,5.75608409735456
"255",388,2.80221535542133,0.91916795630785,12.371331396847,2.65245005213135,0.900432676332333,10.04345565557,0,0,1
"256",389,2.02836689088504,0.7409140265404,3.85972264977106,2.1690685230624,0.782183956856998,4.59103005256354,0,1,Inf
"257",390,2.76291314275044,0.907343730583899,10.7925778395977,2.68324582293405,0.89420474929526,9.4522201454096,0,1,Inf
"258",393,2.25827566404307,0.800124658362145,5.0031184027285,2.61779052008048,0.884101482763777,8.62823808143991,1.27415812309932,0.599058650008589,2.49413037597999
"259",394,2.86506247634197,0.910125772127628,11.1266602637196,2.92205823785859,0.91904953052567,12.3532328656489,0.617034297842261,0.425838714464977,1.7416708949092
"260",396,2.24768705087062,0.833176110086386,5.99434529741411,2.51141841560815,0.882677585983753,8.52352049167278,1.14757064846495,0.572703870237583,2.34029734965307
"261",397,2.53641742343095,0.834063616445669,6.02640589471795,2.44784476350134,0.814168251443803,5.38121180998085,0.524714871722126,0.341261051795171,1.5180520337004
"262",399,3.37118892896123,0.95233487840569,20.9797010172605,3.36595583862407,0.951979219880716,20.8243180872111,0,1,Inf
"263",400,2.75680691788953,0.872964087360366,7.87178978937021,2.65381674976646,0.893021879180226,9.3477057956991,1.18527578568291,0.58356290234125,2.4013230464387
"264",401,2.27962982672024,0.895138839518759,9.53641935117528,1.23953745138299,0.686243786007159,3.18718787199165,0,1,Inf
"265",402,2.77200475629905,0.90081598929843,10.0822702462482,2.76718725640517,0.899460389005093,9.94632851772875,0,1,Inf
"266",403,2.91182437366749,0.938635385140143,16.2960364419099,2.82314996630435,0.92894349425797,14.0733067233913,0,1,Inf
"267",405,2.88003584366386,0.930052416114411,14.2964194679786,2.88225143710404,0.930275379076748,14.3421360598106,0,1,Inf
"268",408,3.20030619037457,0.925951143037341,13.5045973836474,2.97422895312086,0.904564334222529,10.478262941359,2.82635938981595,0.927058643046717,13.7096434967678
"269",409,2.11450963145461,0.802724045144822,5.06904148928901,2.26506773011575,0.815809902924661,5.4291735325541,1.69069920776912,0.788695825352461,4.73251416668898
"270",412,2.07367328871342,0.787598538687325,4.70806553693106,2.22105855047605,0.808658855510385,5.22626747460621,1.43501195010676,0.699240102440811,3.32491135991028
"271",413,2.29189973374198,0.851507645286869,6.734353441508,2.76384683614148,0.924304075717533,13.2107509021014,1.42149032334065,0.711096779610523,3.46136674645536
"272",414,2.18676922158835,0.853109093313526,6.8077733506977,2.32967184206175,0.882400990336393,8.50347297022743,1.29684413485909,0.70500000328,3.38983054616489
"273",415,2.30305414441565,0.850298346384353,6.67995293203281,2.29925091743253,0.82712693893471,5.78459127083035,0.668318428598965,0.475377427533336,1.906132241505
"274",418,2.79158204840628,0.904090943069587,10.4265439782767,2.73281067052437,0.899780114374558,9.97805968106336,1.83759949464376,0.793863638637741,4.8511577161422
"275",419,1.71991724052261,0.710411320850596,3.45317366320139,2.13615149447485,0.844942178110005,6.4492070623141,1.37675533117279,0.649688158257468,2.85459947635732
"276",420,2.20182190413982,0.814630767432878,5.39463850689408,2.65635747710256,0.885251726810938,8.71472809313983,1.37719132463552,0.705046142361633,3.39036081103257
"277",423,1.43824717211159,0.563817958594174,2.2926207525119,2.0351359754423,0.778553330340763,4.51575994138364,0.676546896153901,0.376197585148686,1.60307170378357
"278",424,3.12958925354977,0.93727432507952,15.9424350757125,3.1593903233205,0.945252832281096,18.2657850929281,0,1,Inf
"279",425,2.50023780202291,0.82929864169994,5.85818419934417,2.84752970923435,0.923724071194765,13.1102959434743,1.75070767176294,0.678661440177601,3.11198257860088
"280",426,0.632356914090765,0.355381102031809,1.55130419407801,0.632356904824188,0.355381095820263,1.55130417912965,0,1,Inf
"281",427,1.69947342440631,0.552559638418545,2.23493472172593,2.8782103973541,0.907658610640633,10.8293800530581,1.13288029149929,0.402824874837308,1.6745506600389
"282",429,2.13161113945739,0.818151681832656,5.4990885265145,2.01373332598051,0.765773533412085,4.26937234962155,1.90227219856062,0.794591978463936,4.86835904713889
"283",430,2.73286501363011,0.889849003888051,9.07844717975747,3.06843449817524,0.91984095414741,12.4751983929421,2.2044487906915,0.845287774658413,6.46361331686693
"284",432,1.60540617161244,0.637728372103993,2.76035969421005,1.90822230823103,0.776192898159049,4.46813345856492,0.790606332371425,0.365195834075808,1.57528896891237
"285",435,2.33888567173749,0.730473120597327,3.71020509055054,2.5823295060179,0.818089280538352,5.49720216026539,0,1,Inf
"286",436,1.99040723929909,0.800175830434331,5.0043996288015,1.86535474736472,0.720962225793576,3.58374418246409,0.584093755291542,0.394972518894268,1.65281748553376
"287",437,2.09200517738377,0.766302793392459,4.27904130527049,2.3328118401566,0.837835375085739,6.1665730150994,0,1,Inf
"288",438,2.75557600821839,0.855769660368019,6.93335398468594,2.89542654432568,0.899403266456033,9.94068062421668,0,1,Inf
"289",440,2.01519772626046,0.804626702849115,5.11840673512159,1.95027040912561,0.783350101477403,4.61574183426491,0.503892069159221,0.323025161029452,1.47715977379701
"290",442,3.32515599549521,0.930259681569482,14.3389078585337,3.10185720981622,0.901618158635307,10.1644773682685,2.70828541704346,0.902110653375118,10.2156162491518
"291",443,2.36909013191872,0.870756201992614,7.73731517811671,2.6094091168891,0.884634714604041,8.66811880686449,1.19664900452223,0.663844843149656,2.97481677618648
"292",444,1.96584517762262,0.702098832237629,3.35681799272999,1.42418585131702,0.527072479581536,2.11448891600802,1.6946738137169,0.800422813919062,5.01059274176985
"293",445,2.45753607710523,0.853466311609116,6.82436926949155,2.36339446128258,0.832960485247533,5.98660742927734,0,1,Inf
"294",446,3.26525828876763,0.949074685920591,19.6365995591245,3.19970435636433,0.943219914835886,17.6118087373357,0,1,Inf
"295",449,2.73937789192998,0.873719714822097,7.91889247471372,2.61601205337727,0.843344144976398,6.38341924627931,0,0,1
"296",451,2.9263289292218,0.904639269913905,10.4864968954953,3.04242975599054,0.924360496492721,13.2206050229265,1.44924938876689,0.70494889029056,3.38924331104797
"297",452,3.68201294048231,0.962960074972695,26.9978948192479,3.62804365098023,0.960784319233068,25.500003581303,2.3011227242369,0.867391668467375,7.54100431279445
"298",453,2.62093725339681,0.88113303355212,8.41276621994448,3.15571978862278,0.929773902622755,14.2397205219612,1.89469204279753,0.814304964700945,5.38517359061074
"299",454,3.04511860036459,0.926341260552462,13.576121550549,2.56830899163121,0.859095657288577,7.09701334080266,1.81379203948954,0.762208380530666,4.20536267102954
"300",458,2.88999612745654,0.930882170662192,14.4680469508464,2.63607118794243,0.908906103066743,10.9776838368512,1.03765179146886,0.623966936154227,2.65934061694677
"301",460,2.91307995013986,0.903926036521991,10.4086472942162,2.85324289121085,0.89342566900378,9.38312247097727,0,1,Inf
"302",462,3.41160244882082,0.957102015943515,23.3111187388962,2.87813382919761,0.923656497514507,13.0986916691439,3.3011984733985,0.954256317340375,21.8609421423481
"303",463,2.68104922444634,0.85937169420999,7.110943948178,1.89145807355576,0.663751425524483,2.9739903033338,2.4801149095404,0.856712374356845,6.978969715713
"304",464,2.94809570658343,0.909208729917069,11.014274820548,2.87432484520416,0.896870657103819,9.6965613463346,2.87428061948981,0.908362817486078,10.912600895909
"305",465,2.19595705330199,0.865720533335928,7.44715498834761,2.19625729278601,0.865915708313264,7.45799517169632,0,1,Inf
"306",466,2.47743415682902,0.889992180845565,9.09026292573028,2.3764923222499,0.87473671518625,7.98318518859593,0,1,Inf
"307",469,2.78654236411638,0.92581845052798,13.4804409872455,2.69128121238637,0.908597692654252,10.9406428463266,1.85605223075049,0.832690001588484,5.97692911059863
"308",470,2.62982061481238,0.896898028334774,9.69913556306198,2.70772571878646,0.90800360896152,10.8699916237118,1.22942810254845,0.600798150505489,2.50499841437671
"309",472,2.13066409940779,0.865389668785654,7.42885030427311,2.07779930270999,0.847352250796165,6.55103010175845,1.95957475785471,0.843733036212412,6.39930523868942
"310",473,2.33705079715896,0.875733163064548,8.04719927424751,2.33977830486421,0.880763552220676,8.38669734484833,0,0,1
"311",474,2.23023354252861,0.802043849325748,5.05162378937927,2.40572811139828,0.855259927611496,6.90893671322653,0.759736813673446,0.423137302608513,1.73351475926923
"312",475,2.16334261768683,0.865997133912722,7.46252695333162,2.16462667815276,0.866281140477985,7.47837667457345,0,1,Inf
"313",478,2.06584064159486,0.80265989867648,5.06739376990892,2.29987724199155,0.86233752873027,7.26414389322302,1.47919660072418,0.722172165842663,3.59935138620304
"314",480,2.8858356262356,0.911012492550644,11.2375324207065,2.93175958325182,0.923030199538595,12.9921085153576,1.25916198168082,0.627900591715976,2.68745388392743
"315",482,2.14150112368249,0.829674210599028,5.8711015138515,2.22466598813608,0.863989735327923,7.35238625122166,1.33651711778593,0.648185721112711,2.84240879353385
"316",484,2.00415311750934,0.833110348724434,5.99198327971107,2.00992393242935,0.806714404912598,5.17369129110634,0,1,Inf
"317",485,1.96348729615349,0.847236733705502,6.54607631963167,1.97359727525331,0.850088058874402,6.6705826933572,0,1,Inf
"318",486,1.71273243784917,0.785,4.65116279069767,1.75145839488332,0.795178346375181,4.88229629193281,0,1,Inf
"319",488,2.20017315811403,0.84602435425363,6.49453356829695,2.21611549245675,0.851235611728302,6.72203886708178,0.956803609619109,0.567667027050392,2.3130319974844
"320",489,1.94842686754039,0.793591120624781,4.84475281793549,2.06304885456481,0.826560702884083,5.76570602296467,0.828563943532228,0.499983288679644,1.99993315695265
"321",491,2.35680424917269,0.877895061973933,8.18967697921043,2.21925887299477,0.864072684202834,7.35687300330585,1.53772845987295,0.713189470402853,3.48662234055561
"322",493,2.93057865095095,0.93244454244165,14.8026530519206,2.78376142573386,0.911314366682992,11.2757834904949,1.99894085982315,0.856455459822778,6.96647882786336
"323",494,2.85972471358331,0.918500497865719,12.2700136051429,2.8601488733195,0.921220125700522,12.6935973037802,1.66074146506939,0.790586902210821,4.77525050036136
"324",495,2.52309830991177,0.894737696836144,9.5000771400884,2.54221336253755,0.900321326087856,10.0322361920805,1.14161519152922,0.604914939380656,2.53110051398142
"325",497,2.37028129816277,0.882387144785521,8.50247192941965,2.32375362265475,0.87434561176569,7.9583372618494,2.2677935981854,0.881187081030423,8.416593150582
"326",498,2.54806858235314,0.883211893411624,8.56251573222722,2.82820976957703,0.928773624387621,14.0397428817957,1.01098978767882,0.564058960649112,2.29388818609276
"327",500,1.98302846629464,0.811574405277466,5.30713463567701,2.08320594424037,0.831872399798129,5.9478634013648,0,1,Inf
"328",504,2.53362194312525,0.90456940343778,10.4788195403138,2.5399071512825,0.900749285697421,10.0754942372643,1.30824201160996,0.707425791055204,3.41793626856796
"329",505,2.10494877519743,0.82702030551981,5.78102535679136,2.16821655738879,0.844780999643543,6.4425102449025,1.47007759443621,0.692862898398877,3.25587496524173
"330",507,2.00515685463685,0.792474045490877,4.81867437914152,2.17515260492557,0.830898104347976,5.91359426305776,0,1,Inf
"331",508,2.26645740619252,0.861310930045484,7.2103735379288,2.31146253209024,0.86530633524602,7.42425415350093,0.888152327463032,0.529268792150292,2.12435458564131
"332",510,2.2624610443146,0.872526588084863,7.84477315681903,2.17166750580686,0.857826115292703,7.03364054558098,1.13756106684704,0.607709740406518,2.54913288195396
"333",511,2.62718732139901,0.907032131636726,10.7564045256204,2.60571056403891,0.898608188009837,9.86272935034462,1.7545319901664,0.808164520010245,5.21280005165575
"334",514,1.4366237117822,0.694377469578723,3.27201007930134,1.54995591069715,0.738438881053973,3.82319820327099,0,1,Inf
"335",515,2.04693972692219,0.844483418741231,6.43018250469425,1.86313445491642,0.810918213360612,5.28871668590256,0,1,Inf
"336",516,1.74405195721096,0.770093443041821,4.34959321400261,1.95915075283674,0.832686802653474,5.97681483504781,1.3409102597575,0.672630102517692,3.05464860297378
"337",519,1.25672227109677,0.554967086904792,2.24702481676016,1.30229644165608,0.577258595487125,2.3655123187006,0,0,1
"338",520,1.14680626900613,0.649895833222222,2.85629276910244,1.16436593860017,0.64918833062893,2.8505323149392,0,1,Inf
"339",522,1.08889997534522,0.66,2.94117647058824,1.08889997534522,0.66,2.94117647058824,0,1,Inf
"340",523,1.44708390966585,0.676974471125266,3.09573055567317,1.39794395274782,0.66117871351052,2.95140842643323,0,1,Inf
"341",524,1.11073673267817,0.543089839405547,2.18861405642407,1.124804883274,0.4941906267086,1.97702939645583,0,0,1
"342",525,2.21249917775248,0.870170278252668,7.70239654326725,2.12281348009813,0.849336865177424,6.63732373003932,0,1,Inf
"343",526,1.6708788213332,0.737881987917254,3.81507547708823,1.93486004791942,0.798890873787329,4.97242476675329,1.54786849869902,0.776413116060981,4.47253426669134
"344",529,2.0124655791941,0.814358327256647,5.38672155460744,2.15611940060576,0.837288216195749,6.14583637779451,0,0,1
"345",530,2.47977027708839,0.888542732042188,8.97204837623071,2.27177772416232,0.842221716638042,6.33800785945876,0,0,1
"346",531,1.93827278677552,0.825959169141516,5.7457781318748,1.90932097492047,0.81642883355357,5.4474785956749,0,1,Inf
"347",532,2.59200299192641,0.879975976757621,8.331665386525,2.66381555728733,0.893064071011075,9.35139395575427,1.58889508325292,0.743421063216889,3.89743605822684
"348",533,2.43804282070273,0.885512392365415,8.734569798958,2.44526631208982,0.882117388448365,8.48301532208576,0.763049258651848,0.426064029355234,1.74235463735892
"349",536,2.02706112871909,0.818828275127795,5.51962509991767,2.11313229993141,0.844184248066391,6.41783637142212,0,0,1
"350",538,1.80714989884787,0.788419753722579,4.7263391436307,1.90861093610018,0.806980097003989,5.18081288239311,1.08884673279224,0.66039206950323,2.94457199081666
"351",540,2.69988375987743,0.909962381388467,11.1064687785058,2.53438223777947,0.890135025681628,9.10208195290839,1.33217904323476,0.720000001745454,3.57142859369202
"352",541,2.38431296390804,0.883900704852417,8.61331671935494,2.29907672902738,0.869399695796643,7.65695000559037,0,1,Inf
"353",543,2.63908305264987,0.916788738946588,12.017604196121,2.24802942732006,0.860690971250094,7.17828563570882,1.74201906883967,0.816894531855265,5.46133335138607
"354",545,2.67813645236613,0.886662629492365,8.82321511008267,2.64814281497203,0.903401821391733,10.3521620635859,1.57487473113412,0.730073462027671,3.70471168752779
"355",546,2.74268672797943,0.898134548707738,9.81687105209892,2.82145611080853,0.90274428261429,10.2821718545766,0,1,Inf
"356",547,2.61712107195665,0.909790898618825,11.085355963968,2.59408611254119,0.9100253525204,11.1142419338373,1.64834825176595,0.769542306912406,4.33919122682493
"357",550,2.8178111549209,0.883869382370127,8.6109935554391,2.98657879566866,0.935956974104915,15.6145026882115,1.77276886631451,0.686156222934113,3.18629863988051
"358",551,2.47005192863642,0.875762917319515,8.04912654438141,2.67390726805818,0.905987887766199,10.6369272664896,1.81207255880191,0.766036077575928,4.27416325405695
"359",552,2.55797428014733,0.902826890978242,10.2909128880099,2.42679173018142,0.881474357579758,8.43699286990084,2.14793420040889,0.865829703309547,7.45321449431627
"360",553,2.39624651616769,0.876133402210634,8.07320147519097,2.35971737563106,0.862519148510429,7.27374022756804,1.85094585120453,0.83421181253292,6.03179282720953
"361",555,2.13482653101731,0.803401823260682,5.08651716198754,2.41591008918732,0.864135127191885,7.36025419471245,1.35467172477845,0.648519183307377,2.84510548658057
"362",556,3.06387634324883,0.937888004884441,16.0999497462527,2.95069612627968,0.93148612098909,14.5955828868011,1.02717530646407,0.615933410635942,2.60371515693623
"363",557,2.45525883352033,0.892299493131039,9.28500736971184,2.14106438227084,0.850137955123722,6.67280364968712,2.05536114656816,0.847215624240958,6.54517188051423
"364",562,2.24035316936111,0.870608147457171,7.7284618803104,2.0840915323725,0.842581243274836,6.35248315260099,0,1,Inf
"365",563,2.3450295110438,0.843514299301036,6.39036024079752,2.33830431293908,0.860866208253647,7.18732658291268,1.09163563092889,0.513085871285383,2.05375022211792
"366",564,1.64328003893669,0.7119310360108,3.47139096885665,1.67466869289761,0.696645776669256,3.29647627456866,1.04763668896933,0.580609251896361,2.38441120726126
"367",565,1.57322702483596,0.72849645990591,3.6831932270697,1.55798354690019,0.723558340826116,3.61739979056844,0,1,Inf
"368",566,2.20173876103457,0.844619261228672,6.43580412802444,2.30521553120774,0.865128821922134,7.41448257701631,0.693146163060677,0.499998982501076,1.99999593001259
"369",567,2.6131696794577,0.904870306840236,10.5119649479009,2.75890222286123,0.926905585548969,13.6809359170658,0,1,Inf
"370",570,2.56250261731932,0.868629233771899,7.61204359776426,2.47825331684883,0.8738420845511,7.92657358392267,2.0051311209171,0.772316086808951,4.39205381699893
"371",573,2.26539528937052,0.796378327833247,4.91106859775252,2.39291075423871,0.861980284010584,7.24534167333519,2.04958238960289,0.752650640892071,4.042864730301
"372",574,2.70120181587514,0.909981148363172,11.1087842359332,2.66438259068072,0.905222964381154,10.5510791033978,2.21719560788725,0.87111872518642,7.7590790550951
"373",576,2.07277614960972,0.791366735210426,4.79309951367818,1.97612510568904,0.779795179461749,4.54122665233067,0.757624485096902,0.374647153436809,1.59909722246535
"374",577,1.95650482477814,0.815417400787464,5.41762877035098,1.96035084720179,0.797575786934176,4.94012047696497,0.994990938196507,0.558658122580241,2.26581716162163
"375",578,1.08889997907119,0.580000002577778,2.38095239556563,1.0851717243358,0.578370146824668,2.37174856682683,0,1,Inf
"376",581,0.801818544040191,0.459999994171429,1.85185183186361,0.871055471368438,0.503185260023959,2.01282272753869,0,1,Inf
"377",582,1.89071419357388,0.761748550925543,4.19724624502697,1.81557920960473,0.73922110933195,3.83466620874968,0,1,Inf
"378",585,2.84141916242777,0.926021559788857,13.517451802794,2.63929434286385,0.905068282267615,10.5338871336873,0,1,Inf
"379",586,2.92250699620623,0.934173271317089,15.1913974765027,2.86726964099194,0.92592793653731,13.5003664438712,0,1,Inf
"380",587,2.16098154683207,0.854462000112627,6.87105773594434,2.19026094932652,0.859699386147984,7.12755256405908,0,1,Inf
"381",589,2.42197383186386,0.881945266933187,8.47064724998406,2.39186565051505,0.88201445182671,8.47561430601023,0,0,1
"382",590,2.33756782820691,0.843866034758384,6.40475631585033,2.40029375586615,0.877469752835304,8.16125016589475,1.70350065209655,0.70632163581525,3.40508570584011
"383",592,0.910633983726363,0.528028095370192,2.11877018566254,1.13637509568953,0.571064278135846,2.33135164321125,0.691376362848676,0.491787590367486,1.9676811920494
"384",594,2.94344074370401,0.919285672432901,12.3893741067059,2.91375237230171,0.915218448982777,11.7950189398736,2.76755133172199,0.90682925460333,10.7329827162223
"385",595,2.76971304627987,0.909423065578772,11.0403383200132,2.80075386800168,0.911964176721152,11.3590123060764,1.09606732877384,0.665000000212121,2.98507462875581
"386",597,2.62826506720802,0.905189908936853,10.5474004801236,2.5739194455452,0.903058017514159,10.3154482130181,1.72766146391035,0.811583470570535,5.30738997808766
"387",598,2.79856576157171,0.915847967651675,11.8832542969463,2.78812179348082,0.924165230312951,13.1865634210633,2.15688749907037,0.850345625812088,6.682063290341
"388",599,3.10038143566885,0.942865448858966,17.5025440828537,2.96542495291432,0.936445509525229,15.734529417665,0.693147180559945,0.5,2
"389",601,2.43335870715103,0.879932948677129,8.32867959179669,2.47597609325746,0.886108933487918,8.78031991994667,0,1,Inf
"390",602,3.31747632582107,0.951760438015042,20.7298731342505,3.18968372939057,0.94316284188994,17.5941238663551,2.45112683475164,0.896871237667225,9.69661593313032
"391",604,1.6647327213256,0.721989620110065,3.59698799877869,1.67721105017366,0.750360197881681,4.00577148160869,1.10592045174649,0.606206978289277,2.53940508050595
"392",605,1.74011720622166,0.786599998950311,4.68603559082062,1.74229629149144,0.79809321382129,4.95278053267059,1.25105833179593,0.688090737240076,3.20606060606061
"393",606,1.99298883392236,0.838677553322757,6.19876539562218,2.03036884855176,0.846821745948586,6.52834180799811,1.31505565879343,0.716474886574774,3.52702442446507
"394",609,2.28470742881988,0.862030176478707,7.24796172436701,2.28312312410648,0.861825897426266,7.23724620875584,0,1,Inf
"395",610,2.52464900826692,0.895825736890015,9.59929996283455,2.51905028479668,0.88887838667287,8.999149400901,1.3321181095879,0.725383839924798,3.64144629990514
"396",611,2.65266924437406,0.906052246354962,10.6442140572971,2.63404090876003,0.901877362135837,10.1913281355559,0,1,Inf
"397",612,1.6685809705307,0.590054749863693,2.43935013192006,1.49808327808675,0.527433589262261,2.11610469402357,0,1,Inf
"398",613,2.52072506013016,0.880602503610717,8.37538499751794,2.6756832609099,0.907680274911261,10.8319213368409,0,1,Inf
